article_id,topic,source,source_url,title,published_date,article_text,processed_text,token_count,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_compound,sentiment_label
RENEWABLE_084,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-084,NorthStar Transmission Faced Renewable Energy Update in New York,2025-09-10,"NorthStar Transmission Faced Renewable Energy Update in New York. NorthStar Transmission faced criticism over missed clean-energy deployment targets in New York. community groups said the delays could undermine climate commitments. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy.",northstar transmission faced renewable energy update new york northstar transmission faced criticism missed cleanenergy deployment targets new york community groups delays undermine climate commitments renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article noted investor concern project risk weaker sentiment possible pressure future earnings market observers development influence public opinion renewable energy economic policy,71,0.8889,0.8732,0.1111,-0.7778,negative
RENEWABLE_085,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-085,BlueRiver Infrastructure Warned Renewable Energy Update in Colorado,2025-09-13,"BlueRiver Infrastructure Warned Renewable Energy Update in Colorado. BlueRiver Infrastructure warned that supply-chain delays could slow renewable energy construction in Colorado. management said component shortages and permitting bottlenecks may pressure margins. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy.",blueriver infrastructure warned renewable energy update colorado blueriver infrastructure warned supplychain delays slow renewable energy construction colorado management component shortages permitting bottlenecks pressure margins renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article noted investor concern project risk weaker sentiment possible pressure future earnings market observers development influence public opinion renewable energy economic policy,71,0.9091,0.8451,0.0909,-0.8182,negative
RENEWABLE_086,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-086,SolarGrid Energy Paused Renewable Energy Update in Florida,2025-09-16,"SolarGrid Energy Paused Renewable Energy Update in Florida. SolarGrid Energy paused a planned offshore wind project in Florida. the decision raised concerns about financing risk and regulatory uncertainty. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy.",solargrid energy paused renewable energy update florida solargrid energy paused planned offshore wind project florida decision raised concerns financing risk regulatory uncertainty renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article noted investor concern project risk weaker sentiment possible pressure future earnings market observers development influence public opinion renewable energy economic policy,69,0.9091,0.8406,0.0909,-0.8182,negative
RENEWABLE_087,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-087,WindWorks International Outlined Renewable Energy Update in Texas,2025-09-19,"WindWorks International Outlined Renewable Energy Update in Texas. WindWorks International outlined a revised timeline for a transmission upgrade in Texas. the company said the schedule reflects coordination with regional grid operators. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article presented operational data without a strong positive or negative conclusion. Market observers said the development could influence public opinion around renewable energy and economic policy.",windworks international outlined renewable energy update texas windworks international outlined revised timeline transmission upgrade texas company schedule reflects coordination regional grid operators renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article presented operational data strong positive negative conclusion market observers development influence public opinion renewable energy economic policy,65,0.25,0.9385,0.75,0.5,positive
RENEWABLE_088,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-088,TerraGen Capital Secured Renewable Energy Update in Arizona,2025-09-22,"TerraGen Capital Secured Renewable Energy Update in Arizona. TerraGen Capital secured financing for a new wind farm in Arizona. the funding package was viewed positively by investors because it lowers project execution risk. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy.",terragen capital secured renewable energy update arizona terragen capital secured financing new wind farm arizona funding package viewed positively investors because lowers project execution risk renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article noted strong community support favorable tax credits improved profitability expectations market observers development influence public opinion renewable energy economic policy,71,0.2,0.8592,0.8,0.6,positive
RENEWABLE_089,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-089,WindWorks International Published Renewable Energy Update in Illinois,2025-09-25,"WindWorks International Published Renewable Energy Update in Illinois. WindWorks International published a market review of clean-energy demand in Illinois. the review compared solar, wind, battery storage, and hydrogen investment trends. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article presented operational data without a strong positive or negative conclusion. Market observers said the development could influence public opinion around renewable energy and economic policy.",windworks international published renewable energy update illinois windworks international published market review cleanenergy demand illinois review compared solar wind battery storage hydrogen investment trends renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article presented operational data strong positive negative conclusion market observers development influence public opinion renewable energy economic policy,67,0.2,0.9254,0.8,0.6,positive
RENEWABLE_090,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-090,HydroNova Power Published Renewable Energy Update in Florida,2025-09-28,"HydroNova Power Published Renewable Energy Update in Florida. HydroNova Power published a market review of clean-energy demand in Florida. the review compared solar, wind, battery storage, and hydrogen investment trends. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article presented operational data without a strong positive or negative conclusion. Market observers said the development could influence public opinion around renewable energy and economic policy.",hydronova power published renewable energy update florida hydronova power published market review cleanenergy demand florida review compared solar wind battery storage hydrogen investment trends renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article presented operational data strong positive negative conclusion market observers development influence public opinion renewable energy economic policy,67,0.2,0.9254,0.8,0.6,positive
RENEWABLE_091,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-091,BrightFuture Energy Won Renewable Energy Update in Nevada,2025-10-01,"BrightFuture Energy Won Renewable Energy Update in Nevada. BrightFuture Energy won a government contract for clean-grid modernization in Nevada. local officials praised the award as a step toward a more resilient power system. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy.",brightfuture energy won renewable energy update nevada brightfuture energy won government contract cleangrid modernization nevada local officials praised award step toward more resilient power system renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article noted strong community support favorable tax credits improved profitability expectations market observers development influence public opinion renewable energy economic policy,71,0.1,0.8592,0.9,0.8,positive
RENEWABLE_092,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-092,SunPeak Renewables Secured Renewable Energy Update in Texas,2025-10-04,"SunPeak Renewables Secured Renewable Energy Update in Texas. SunPeak Renewables secured financing for a new wind farm in Texas. the funding package was viewed positively by investors because it lowers project execution risk. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy.",sunpeak renewables secured renewable energy update texas sunpeak renewables secured financing new wind farm texas funding package viewed positively investors because lowers project execution risk renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article noted strong community support favorable tax credits improved profitability expectations market observers development influence public opinion renewable energy economic policy,71,0.2,0.8592,0.8,0.6,positive
RENEWABLE_093,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-093,WindWorks International Paused Renewable Energy Update in Texas,2025-10-07,"WindWorks International Paused Renewable Energy Update in Texas. WindWorks International paused a planned offshore wind project in Texas. the decision raised concerns about financing risk and regulatory uncertainty. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy.",windworks international paused renewable energy update texas windworks international paused planned offshore wind project texas decision raised concerns financing risk regulatory uncertainty renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article noted investor concern project risk weaker sentiment possible pressure future earnings market observers development influence public opinion renewable energy economic policy,69,0.9091,0.8406,0.0909,-0.8182,negative
RENEWABLE_094,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-094,HydroNova Power Won Renewable Energy Update in Arizona,2025-10-10,"HydroNova Power Won Renewable Energy Update in Arizona. HydroNova Power won a government contract for clean-grid modernization in Arizona. local officials praised the award as a step toward a more resilient power system. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy.",hydronova power won renewable energy update arizona hydronova power won government contract cleangrid modernization arizona local officials praised award step toward more resilient power system renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article noted strong community support favorable tax credits improved profitability expectations market observers development influence public opinion renewable energy economic policy,71,0.1,0.8592,0.9,0.8,positive
RENEWABLE_095,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-095,GreenVolt Utilities Secured Renewable Energy Update in Colorado,2025-10-13,"GreenVolt Utilities Secured Renewable Energy Update in Colorado. GreenVolt Utilities secured financing for a new wind farm in Colorado. the funding package was viewed positively by investors because it lowers project execution risk. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy.",greenvolt utilities secured renewable energy update colorado greenvolt utilities secured financing new wind farm colorado funding package viewed positively investors because lowers project execution risk renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article noted strong community support favorable tax credits improved profitability expectations market observers development influence public opinion renewable energy economic policy,71,0.2,0.8592,0.8,0.6,positive
RENEWABLE_096,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-096,TerraGen Capital Announced Renewable Energy Update in Florida,2025-10-16,"TerraGen Capital Announced Renewable Energy Update in Florida. TerraGen Capital announced a major investment in utility-scale solar capacity in Florida. executives said the project will create jobs, reduce emissions, and improve long-term grid reliability. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy.",terragen capital announced renewable energy update florida terragen capital announced major investment utilityscale solar capacity florida executives project create jobs reduce emissions improve longterm grid reliability renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article noted strong community support favorable tax credits improved profitability expectations market observers development influence public opinion renewable energy economic policy,72,0.0833,0.8333,0.9167,0.8333,positive
RENEWABLE_097,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-097,WindWorks International Announced Renewable Energy Update in Massachusetts,2025-10-19,"WindWorks International Announced Renewable Energy Update in Massachusetts. WindWorks International announced a major investment in utility-scale solar capacity in Massachusetts. executives said the project will create jobs, reduce emissions, and improve long-term grid reliability. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted strong community support, favorable tax credits, and improved profitability expectations. Market observers said the development could influence public opinion around renewable energy and economic policy.",windworks international announced renewable energy update massachusetts windworks international announced major investment utilityscale solar capacity massachusetts executives project create jobs reduce emissions improve longterm grid reliability renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article noted strong community support favorable tax credits improved profitability expectations market observers development influence public opinion renewable energy economic policy,72,0.0833,0.8333,0.9167,0.8333,positive
RENEWABLE_098,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-098,SolarGrid Energy Reported Renewable Energy Update in Colorado,2025-10-22,"SolarGrid Energy Reported Renewable Energy Update in Colorado. SolarGrid Energy reported higher costs for solar panels and inverters in Colorado. investors reacted cautiously as inflation reduced expected project returns. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy.",solargrid energy reported renewable energy update colorado solargrid energy reported higher costs solar panels inverters colorado investors reacted cautiously inflation reduced expected project returns renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article noted investor concern project risk weaker sentiment possible pressure future earnings market observers development influence public opinion renewable energy economic policy,71,0.8889,0.8732,0.1111,-0.7778,negative
RENEWABLE_099,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-099,SunPeak Renewables Cut Renewable Energy Update in New York,2025-10-25,"SunPeak Renewables Cut Renewable Energy Update in New York. SunPeak Renewables cut its annual outlook after grid-connection delays in New York. analysts called the update disappointing and lowered near-term growth estimates. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy.",sunpeak renewables cut renewable energy update new york sunpeak renewables cut annual outlook gridconnection delays new york analysts called update disappointing lowered nearterm growth estimates renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article noted investor concern project risk weaker sentiment possible pressure future earnings market observers development influence public opinion renewable energy economic policy,72,0.8182,0.8472,0.1818,-0.6364,negative
RENEWABLE_100,renewable energy,Bundled public-news-style sample for offline pipeline testing; live mode uses GDELT DOC API,https://example.org/renewable-energy/article-100,TerraGen Capital Warned Renewable Energy Update in Massachusetts,2025-10-28,"TerraGen Capital Warned Renewable Energy Update in Massachusetts. TerraGen Capital warned that supply-chain delays could slow renewable energy construction in Massachusetts. management said component shortages and permitting bottlenecks may pressure margins. The renewable energy sector continues to balance policy incentives, technology costs, grid reliability, and consumer demand. Executives referenced solar capacity, wind generation, storage assets, permitting timelines, and power-market conditions. The article noted investor concern, project risk, weaker sentiment, and possible pressure on future earnings. Market observers said the development could influence public opinion around renewable energy and economic policy.",terragen capital warned renewable energy update massachusetts terragen capital warned supplychain delays slow renewable energy construction massachusetts management component shortages permitting bottlenecks pressure margins renewable energy sector continues balance policy incentives technology costs grid reliability consumer demand executives referenced solar capacity wind generation storage assets permitting timelines powermarket conditions article noted investor concern project risk weaker sentiment possible pressure future earnings market observers development influence public opinion renewable energy economic policy,71,0.9091,0.8451,0.0909,-0.8182,negative
